appid,name,developer,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
370660,Opaline,Warfare Studios,Aldorlea Games,50,20,"20,000 .. 50,000",0,0,0,0,999,999,0,1
371790,Ramayana,Rakesh Malik,Rakesh Malik,9,6,"20,000 .. 50,000",0,0,0,0,0,0,0,0
371790,Ramayana,Rakesh Malik,Rakesh Malik,9,6,"20,000 .. 50,000",0,0,0,0,0,0,0,0
373870,Sister’s Secrecy: Arcanum Bloodlines - Premium Edition,Space Monkey International,1C Company,41,25,"20,000 .. 50,000",0,0,0,0,699,699,0,39
373870,Sister’s Secrecy: Arcanum Bloodlines - Premium Edition,Space Monkey International,1C Company,41,25,"20,000 .. 50,000",0,0,0,0,699,699,0,39
374940,Tank Battle: Normandy,HexWar Games,Hunted Cow Games,13,6,"20,000 .. 50,000",0,0,0,0,999,999,0,1
374940,Tank Battle: Normandy,HexWar Games,Hunted Cow Games,13,6,"20,000 .. 50,000",0,0,0,0,999,999,0,1
375250,Pizza Express,Onni Interactive,Plug In Digital,222,50,"20,000 .. 50,000",0,0,0,0,90,699,87,2
375250,Pizza Express,Onni Interactive,Plug In Digital,222,50,"20,000 .. 50,000",0,0,0,0,90,699,87,2
377460,Chicken Invaders 3,InterAction studios,InterAction studios,352,23,"20,000 .. 50,000",0,0,0,0,599,599,0,8
377460,Chicken Invaders 3,InterAction studios,InterAction studios,352,23,"20,000 .. 50,000",0,0,0,0,599,599,0,8
377880,Eternal Destiny,Office 5656,KOMODO,189,50,"20,000 .. 50,000",0,0,0,0,249,999,75,0
377880,Eternal Destiny,Office 5656,KOMODO,189,50,"20,000 .. 50,000",0,0,0,0,249,999,75,0
377980,Mortos,C.L.,JustPlayNow,47,48,"20,000 .. 50,000",0,0,0,0,99,99,0,0
377980,Mortos,C.L.,JustPlayNow,47,48,"20,000 .. 50,000",0,0,0,0,99,99,0,0
378260,Fortify,Holgersson Entertainment,Holgersson Entertainment,73,25,"20,000 .. 50,000",0,0,0,0,499,499,0,0
378260,Fortify,Holgersson Entertainment,Holgersson Entertainment,73,25,"20,000 .. 50,000",0,0,0,0,499,499,0,0
381260,Orion Trail,Schell Games,Schell Games,142,60,"20,000 .. 50,000",0,0,0,0,319,799,60,0
381260,Orion Trail,Schell Games,Schell Games,142,60,"20,000 .. 50,000",0,0,0,0,319,799,60,0
382180,Devilry,New State,New State,44,20,"20,000 .. 50,000",0,0,0,0,399,399,0,0
382180,Devilry,New State,New State,44,20,"20,000 .. 50,000",0,0,0,0,399,399,0,0
382350,Devil's Bluff,KBJGames,KBJGames,108,75,"20,000 .. 50,000",0,0,0,0,399,399,0,0
382350,Devil's Bluff,KBJGames,KBJGames,108,75,"20,000 .. 50,000",0,0,0,0,399,399,0,0
382920,RETSNOM,Somi,Zero Rock Entertainment,73,24,"0 .. 20,000",0,0,0,0,499,499,0,0
382920,RETSNOM,Somi,Zero Rock Entertainment,73,24,"0 .. 20,000",0,0,0,0,499,499,0,0
383540,Metro Warp,Another Yeti,Another Yeti,22,7,"20,000 .. 50,000",0,0,0,0,499,499,0,0
383540,Metro Warp,Another Yeti,Another Yeti,22,7,"20,000 .. 50,000",0,0,0,0,499,499,0,0
386590,Novus Inceptio,McMagic Productions,McMagic Productions,684,593,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
386590,Novus Inceptio,McMagic Productions,McMagic Productions,684,593,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
389250,Planet Alcatraz 2,Fulqrum Publishing,Fulqrum Publishing,268,26,"0 .. 20,000",0,0,0,0,499,499,0,2
389250,Planet Alcatraz 2,Fulqrum Publishing,Fulqrum Publishing,268,26,"0 .. 20,000",0,0,0,0,499,499,0,2
389270,Through Abandoned: The Underground City,Igor Krutov,Conglomerate 5,647,161,"100,000 .. 200,000",0,0,0,0,599,599,0,4
389270,Through Abandoned: The Underground City,Igor Krutov,Conglomerate 5,647,161,"100,000 .. 200,000",0,0,0,0,599,599,0,4
389670,Pacer,R8 Games Ltd,R8 Games Ltd,573,218,"20,000 .. 50,000",0,0,0,0,3999,3999,0,0
389670,Pacer,R8 Games Ltd,R8 Games Ltd,573,218,"20,000 .. 50,000",0,0,0,0,3999,3999,0,0
389850,Legacy of Dorn: Herald of Oblivion (Classic),Tin Man Games,Tin Man Games,150,24,"20,000 .. 50,000",0,0,0,0,599,599,0,0
389850,Legacy of Dorn: Herald of Oblivion (Classic),Tin Man Games,Tin Man Games,150,24,"20,000 .. 50,000",0,0,0,0,599,599,0,0
391250,Alien Robot Monsters,Kraftix Games,Kraftix Games,104,19,"20,000 .. 50,000",0,0,0,0,599,599,0,0
391250,Alien Robot Monsters,Kraftix Games,Kraftix Games,104,19,"20,000 .. 50,000",0,0,0,0,599,599,0,0
391650,Escape From BioStation,Tusky Games,Tusky Games,16,7,"0 .. 20,000",0,0,0,0,399,399,0,0
391650,Escape From BioStation,Tusky Games,Tusky Games,16,7,"0 .. 20,000",0,0,0,0,399,399,0,0
392580,WARSHIFT,Cyril Megem,Cyril Megem,485,201,"20,000 .. 50,000",0,0,0,0,999,999,0,0
392580,WARSHIFT,Cyril Megem,Cyril Megem,485,201,"20,000 .. 50,000",0,0,0,0,999,999,0,0
393750,P·O·L·L·E·N,Mindfield Games,Mindfield Games,131,71,"20,000 .. 50,000",0,0,0,0,999,999,0,0
393750,P·O·L·L·E·N,Mindfield Games,Mindfield Games,131,71,"20,000 .. 50,000",0,0,0,0,999,999,0,0
394600,Mighty Gunvolt,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",286,103,"20,000 .. 50,000",0,0,0,0,174,499,65,0
394600,Mighty Gunvolt,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",286,103,"20,000 .. 50,000",0,0,0,0,174,499,65,0
394870,Office Battle,Black Lime Studio,Black Lime Studio,707,240,"200,000 .. 500,000",0,0,0,0,99,99,0,0
394870,Office Battle,Black Lime Studio,Black Lime Studio,707,240,"200,000 .. 500,000",0,0,0,0,99,99,0,0
396060,The Rose and I,"Eugene Chung, Jimmy Maidens, Terry Kaleas",Penrose Studios,164,20,"20,000 .. 50,000",0,0,0,0,0,0,0,1
396060,The Rose and I,"Eugene Chung, Jimmy Maidens, Terry Kaleas",Penrose Studios,164,20,"20,000 .. 50,000",0,0,0,0,0,0,0,1
396860,Over The Hills And Far Away,WarGirl Games,WarGirl Games,175,30,"20,000 .. 50,000",0,0,0,0,399,399,0,0
396860,Over The Hills And Far Away,WarGirl Games,WarGirl Games,175,30,"20,000 .. 50,000",0,0,0,0,399,399,0,0
397770,Age of Invention,Mirball Games,Alawar Casual,71,34,"20,000 .. 50,000",0,0,0,0,149,299,50,0
397770,Age of Invention,Mirball Games,Alawar Casual,71,34,"20,000 .. 50,000",0,0,0,0,149,299,50,0
400360,Adam's Venture: Origins,Vertigo Games,SOEDESCO,349,186,"20,000 .. 50,000",0,0,0,0,999,999,0,0
400360,Adam's Venture: Origins,Vertigo Games,SOEDESCO,349,186,"20,000 .. 50,000",0,0,0,0,999,999,0,0
404180,Club Life,Dharker Studios,Dharker Studios,108,26,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1
404180,Club Life,Dharker Studios,Dharker Studios,108,26,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1
406130,DarkMaus,Daniel Wright,Daniel Wright,353,79,"20,000 .. 50,000",0,0,0,0,499,499,0,0
406130,DarkMaus,Daniel Wright,Daniel Wright,353,79,"20,000 .. 50,000",0,0,0,0,499,499,0,0
407680,Last Days of Spring Visual Novel,Sapphire Dragon Productions,Sapphire Dragon Productions,77,55,"20,000 .. 50,000",0,0,0,0,299,299,0,0
407680,Last Days of Spring Visual Novel,Sapphire Dragon Productions,Sapphire Dragon Productions,77,55,"20,000 .. 50,000",0,0,0,0,299,299,0,0
408000,Cinderella Escape! R12,Hajime Doujin Circle,Hajime Doujin Circle,310,93,"20,000 .. 50,000",0,0,0,0,499,499,0,2
408000,Cinderella Escape! R12,Hajime Doujin Circle,Hajime Doujin Circle,310,93,"20,000 .. 50,000",0,0,0,0,499,499,0,2
409920,Brilliant Shadows - Part One of the Book of Gray Magic,Ithaqua Labs,Ithaqua Labs,179,11,"20,000 .. 50,000",0,0,0,0,699,699,0,0
409920,Brilliant Shadows - Part One of the Book of Gray Magic,Ithaqua Labs,Ithaqua Labs,179,11,"20,000 .. 50,000",0,0,0,0,699,699,0,0
411860,Save the Creatures,"Michael Porter, Aaron Smith, Andrew Thomas",Michael Porter,1,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
411860,Save the Creatures,"Michael Porter, Aaron Smith, Andrew Thomas",Michael Porter,1,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
415830,Gnomes Garden,"Workroom7, Creobit",8Floor,284,38,"50,000 .. 100,000",0,0,0,0,1499,1499,0,0
415830,Gnomes Garden,"Workroom7, Creobit",8Floor,284,38,"50,000 .. 100,000",0,0,0,0,1499,1499,0,0
416550,Rubber Ducky and the Rainbow Gun,John Szymanski,John Szymanski,160,20,"20,000 .. 50,000",0,0,0,0,99,99,0,0
416550,Rubber Ducky and the Rainbow Gun,John Szymanski,John Szymanski,160,20,"20,000 .. 50,000",0,0,0,0,99,99,0,0
418360,Gurgamoth,Galvanic Games,Galvanic Games,79,18,"0 .. 20,000",0,0,0,0,999,999,0,1
418360,Gurgamoth,Galvanic Games,Galvanic Games,79,18,"0 .. 20,000",0,0,0,0,999,999,0,1
420770,The Legend of Dark Witch,INSIDE SYSTEM,INSIDE SYSTEM,179,67,"20,000 .. 50,000",0,0,0,0,699,699,0,0
420770,The Legend of Dark Witch,INSIDE SYSTEM,INSIDE SYSTEM,179,67,"20,000 .. 50,000",0,0,0,0,699,699,0,0
420840,BLARP!,Isaac Cohen,Isaac Cohen,166,9,"20,000 .. 50,000",0,0,0,0,299,299,0,0
420840,BLARP!,Isaac Cohen,Isaac Cohen,166,9,"20,000 .. 50,000",0,0,0,0,299,299,0,0
421260,Militia,BrainGoodGames,BrainGoodGames,134,7,"50,000 .. 100,000",0,0,0,0,599,599,0,0
421260,Militia,BrainGoodGames,BrainGoodGames,134,7,"50,000 .. 100,000",0,0,0,0,599,599,0,0
422500,Emmerholt: Prologue,Oneiric Entertainment LLC,Oneiric Entertainment LLC,80,22,"20,000 .. 50,000",0,0,0,0,0,0,0,2
422500,Emmerholt: Prologue,Oneiric Entertainment LLC,Oneiric Entertainment LLC,80,22,"20,000 .. 50,000",0,0,0,0,0,0,0,2
424640,Karaski: What Goes Up...,Unbound Creations,Unbound Creations,51,8,"50,000 .. 100,000",0,0,0,0,1199,1199,0,0
424640,Karaski: What Goes Up...,Unbound Creations,Unbound Creations,51,8,"50,000 .. 100,000",0,0,0,0,1199,1199,0,0
425720,Cloudlands : VR Minigolf,Futuretown,Futuretown,256,49,"20,000 .. 50,000",0,0,0,0,0,0,0,0
425720,Cloudlands : VR Minigolf,Futuretown,Futuretown,256,49,"20,000 .. 50,000",0,0,0,0,0,0,0,0
426590,Blood of Magic,Stoneworks Games,Stoneworks Games,30,45,"50,000 .. 100,000",0,0,0,0,999,999,0,0
426590,Blood of Magic,Stoneworks Games,Stoneworks Games,30,45,"50,000 .. 100,000",0,0,0,0,999,999,0,0
428350,Fear Equation,Screwfly Studios,Screwfly Studios,70,23,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
428350,Fear Equation,Screwfly Studios,Screwfly Studios,70,23,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
429350,Satellite Rush,Kimeric Labs,Plug In Digital,52,12,"20,000 .. 50,000",0,0,0,0,89,499,82,0
429350,Satellite Rush,Kimeric Labs,Plug In Digital,52,12,"20,000 .. 50,000",0,0,0,0,89,499,82,0
430170,Babel: Choice,Sogoal,Sogoal,71,36,"20,000 .. 50,000",0,0,0,0,999,999,0,0
430170,Babel: Choice,Sogoal,Sogoal,71,36,"20,000 .. 50,000",0,0,0,0,999,999,0,0
431300,Classic Fun Collection 5 in 1,3DDUO,"Fun4Family, Plug In Digital",14,10,"20,000 .. 50,000",0,0,0,0,399,399,0,0
431300,Classic Fun Collection 5 in 1,3DDUO,"Fun4Family, Plug In Digital",14,10,"20,000 .. 50,000",0,0,0,0,399,399,0,0
431450,Alchemist's Awakening,OsarisGames,OsarisGames,364,130,"20,000 .. 50,000",0,0,0,0,999,999,0,0
431450,Alchemist's Awakening,OsarisGames,OsarisGames,364,130,"20,000 .. 50,000",0,0,0,0,999,999,0,0
431870,Castle Torgeath: Descent into Darkness,Dungeoneering Studios,Dungeoneering Studios,53,30,"20,000 .. 50,000",0,0,0,0,0,0,0,0
431870,Castle Torgeath: Descent into Darkness,Dungeoneering Studios,Dungeoneering Studios,53,30,"20,000 .. 50,000",0,0,0,0,0,0,0,0
432310,Virtual Pool 4 Multiplayer,Celeris,Celeris,103,55,"20,000 .. 50,000",0,0,0,0,0,0,0,8
432310,Virtual Pool 4 Multiplayer,Celeris,Celeris,103,55,"20,000 .. 50,000",0,0,0,0,0,0,0,8
433660,Blockpocalypse,dimeStudios,dimeStudios,13,3,"0 .. 20,000",0,0,0,0,1499,1499,0,0
433660,Blockpocalypse,dimeStudios,dimeStudios,13,3,"0 .. 20,000",0,0,0,0,1499,1499,0,0
433900,Helium,rocketship,rocketship,58,54,"20,000 .. 50,000",0,0,0,0,99,99,0,0
433900,Helium,rocketship,rocketship,58,54,"20,000 .. 50,000",0,0,0,0,99,99,0,0
434410,Moonlight,Monkeymaw,Monkeymaw,226,15,"0 .. 20,000",0,0,0,0,0,0,0,0
434410,Moonlight,Monkeymaw,Monkeymaw,226,15,"0 .. 20,000",0,0,0,0,0,0,0,0
435250,Deadhunt,REL Games,REL Games,156,16,"0 .. 20,000",0,0,0,0,499,499,0,0
435250,Deadhunt,REL Games,REL Games,156,16,"0 .. 20,000",0,0,0,0,499,499,0,0
440120,Vreal,VREAL INC,VREAL INC,25,10,"20,000 .. 50,000",0,0,0,0,0,0,0,0
440120,Vreal,VREAL INC,VREAL INC,25,10,"20,000 .. 50,000",0,0,0,0,0,0,0,0
444970,SPATIAL SOUND CARD,NEW AUDIO TECHNOLOGY,NEW AUDIO TECHNOLOGY,163,70,"20,000 .. 50,000",0,0,0,0,999,999,0,12
444970,SPATIAL SOUND CARD,NEW AUDIO TECHNOLOGY,NEW AUDIO TECHNOLOGY,163,70,"20,000 .. 50,000",0,0,0,0,999,999,0,12
445840,Undead vs Plants,Peaksel D.O.O. Nis,Peaksel D.O.O. Nis,19,29,"20,000 .. 50,000",0,0,0,0,0,0,0,0
445840,Undead vs Plants,Peaksel D.O.O. Nis,Peaksel D.O.O. Nis,19,29,"20,000 .. 50,000",0,0,0,0,0,0,0,0
446550,Infinite Minigolf,Zen Studios,Zen Studios,99,29,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
446550,Infinite Minigolf,Zen Studios,Zen Studios,99,29,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
446830,The Lonesome Fog,Might and Delight,Might and Delight,80,16,"20,000 .. 50,000",0,0,0,0,799,799,0,0
446830,The Lonesome Fog,Might and Delight,Might and Delight,80,16,"20,000 .. 50,000",0,0,0,0,799,799,0,0
448020,Share,HFM Games,HFM Games,242,97,"50,000 .. 100,000",0,0,0,0,199,199,0,0
448020,Share,HFM Games,HFM Games,242,97,"50,000 .. 100,000",0,0,0,0,199,199,0,0
448240,Hybrids Arena,Abstract Software Inc.,Abstract Software Inc.,227,187,"20,000 .. 50,000",0,0,0,0,699,699,0,0
448240,Hybrids Arena,Abstract Software Inc.,Abstract Software Inc.,227,187,"20,000 .. 50,000",0,0,0,0,699,699,0,0
448640,Elements II: Hearts of Light,Soul Catapult,New Reality Games,81,65,"20,000 .. 50,000",0,0,0,0,0,0,0,0
448640,Elements II: Hearts of Light,Soul Catapult,New Reality Games,81,65,"20,000 .. 50,000",0,0,0,0,0,0,0,0
449300,Planar Conquest,Wastelands Interactive,Conglomerate 5,325,210,"100,000 .. 200,000",0,0,0,0,999,999,0,77
449300,Planar Conquest,Wastelands Interactive,Conglomerate 5,325,210,"100,000 .. 200,000",0,0,0,0,999,999,0,77
451930,qrth-phyl,Verran,Verran,24,2,"20,000 .. 50,000",0,0,0,0,499,499,0,1
451930,qrth-phyl,Verran,Verran,24,2,"20,000 .. 50,000",0,0,0,0,499,499,0,1
453690,Dark Quest 2,Brain Seal Ltd,Brain Seal Ltd,518,103,"100,000 .. 200,000",0,0,0,0,449,899,50,3
453690,Dark Quest 2,Brain Seal Ltd,Brain Seal Ltd,518,103,"100,000 .. 200,000",0,0,0,0,449,899,50,3
454070,Boundel: The Second Era,Eren Aydin,Eren Aydin,166,140,"0 .. 20,000",0,0,0,0,0,0,0,4
454070,Boundel: The Second Era,Eren Aydin,Eren Aydin,166,140,"0 .. 20,000",0,0,0,0,0,0,0,4
454180,CrazyCars3D,AneaGames,AneaGames,148,71,"50,000 .. 100,000",0,0,0,0,299,299,0,0
454180,CrazyCars3D,AneaGames,AneaGames,148,71,"50,000 .. 100,000",0,0,0,0,299,299,0,0
458430,Steel Seed,Storm in a Teacup,ESDigital Games,183,30,"0 .. 20,000",0,0,0,0,1999,3999,50,6
458430,Steel Seed,Storm in a Teacup,ESDigital Games,183,30,"0 .. 20,000",0,0,0,0,1999,3999,50,6
460570,Starfall Online,Snowforged Entertainment,Snowforged Entertainment,77,56,"20,000 .. 50,000",0,0,0,0,0,0,0,0
460570,Starfall Online,Snowforged Entertainment,Snowforged Entertainment,77,56,"20,000 .. 50,000",0,0,0,0,0,0,0,0
461360,Thorne - Son of Slaves (Ep.2),Thorne Games,Aldorlea Games,112,22,"100,000 .. 200,000",0,0,0,0,999,999,0,0
461360,Thorne - Son of Slaves (Ep.2),Thorne Games,Aldorlea Games,112,22,"100,000 .. 200,000",0,0,0,0,999,999,0,0
462440,ROKH,Nvizzio Creations,Darewise Entertainment,167,273,"0 .. 20,000",0,0,0,0,0,0,0,0
462440,ROKH,Nvizzio Creations,Darewise Entertainment,167,273,"0 .. 20,000",0,0,0,0,0,0,0,0
463100,Liveza: Death of the Earth,Nikita Nefedov,Sometimes You,93,74,"50,000 .. 100,000",0,0,0,0,299,299,0,0
463100,Liveza: Death of the Earth,Nikita Nefedov,Sometimes You,93,74,"50,000 .. 100,000",0,0,0,0,299,299,0,0
463700,Super Cloudbuilt,"Coilworks, Double Eleven",Double Eleven,250,36,"20,000 .. 50,000",0,0,0,0,0,0,0,0
463700,Super Cloudbuilt,"Coilworks, Double Eleven",Double Eleven,250,36,"20,000 .. 50,000",0,0,0,0,0,0,0,0
464400,Bounce,Steel Wool Studios,Steel Wool Studios,38,3,"0 .. 20,000",0,0,0,0,1999,1999,0,0
464400,Bounce,Steel Wool Studios,Steel Wool Studios,38,3,"0 .. 20,000",0,0,0,0,1999,1999,0,0
465180,One Day in London,Owl Studio,Owl Studio,79,10,"20,000 .. 50,000",0,0,0,0,999,999,0,0
465180,One Day in London,Owl Studio,Owl Studio,79,10,"20,000 .. 50,000",0,0,0,0,999,999,0,0
465650,Out of the Park Baseball 18,Out of the Park Developments,Out of the Park Developments,619,55,"20,000 .. 50,000",0,0,0,0,0,0,0,3
465650,Out of the Park Baseball 18,Out of the Park Developments,Out of the Park Developments,619,55,"20,000 .. 50,000",0,0,0,0,0,0,0,3
466350,Fossil Echo,Awaceb,Awaceb,83,49,"20,000 .. 50,000",0,0,0,0,999,999,0,0
466350,Fossil Echo,Awaceb,Awaceb,83,49,"20,000 .. 50,000",0,0,0,0,999,999,0,0
467380,Khimera: Destroy All Monster Girls,Suits &amp; Sandals,Suits &amp; Sandals,1315,59,"100,000 .. 200,000",0,0,0,0,0,0,0,3
467380,Khimera: Destroy All Monster Girls,Suits &amp; Sandals,Suits &amp; Sandals,1315,59,"100,000 .. 200,000",0,0,0,0,0,0,0,3
468650,Super ComboMan: Smash Edition,Interabang Entertainment,Flashman Games,3,11,"0 .. 20,000",0,0,0,0,1499,1499,0,0
468650,Super ComboMan: Smash Edition,Interabang Entertainment,Flashman Games,3,11,"0 .. 20,000",0,0,0,0,1499,1499,0,0
470760,Antiflux,UAA Software,UAA Software,41,6,"20,000 .. 50,000",0,0,0,0,0,0,0,0
470760,Antiflux,UAA Software,UAA Software,41,6,"20,000 .. 50,000",0,0,0,0,0,0,0,0
471550,Nine Parchments,Frozenbyte,Frozenbyte,3427,997,"200,000 .. 500,000",0,0,0,0,1999,1999,0,18
471550,Nine Parchments,Frozenbyte,Frozenbyte,3427,997,"200,000 .. 500,000",0,0,0,0,1999,1999,0,18
475490,Major\Minor - Complete Edition,Klace,Klace,443,138,"50,000 .. 100,000",0,0,0,0,0,0,0,0
475490,Major\Minor - Complete Edition,Klace,Klace,443,138,"50,000 .. 100,000",0,0,0,0,0,0,0,0
476700,Island 359,"CloudGate Studio, Inc.","CloudGate Studio, Inc.",331,108,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
476700,Island 359,"CloudGate Studio, Inc.","CloudGate Studio, Inc.",331,108,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
479990,Dungeons & Darkness,Yamiuchi Project,PLAYISM,81,37,"20,000 .. 50,000",0,0,0,0,999,999,0,2
479990,Dungeons & Darkness,Yamiuchi Project,PLAYISM,81,37,"20,000 .. 50,000",0,0,0,0,999,999,0,2
480500,Dogfight Elite,Echoboom S.L.,Echoboom S.L.,21,15,"20,000 .. 50,000",0,0,0,0,0,0,0,0
480500,Dogfight Elite,Echoboom S.L.,Echoboom S.L.,21,15,"20,000 .. 50,000",0,0,0,0,0,0,0,0
485230,HALP!,Fun Bits,Fun Bits,82,30,"20,000 .. 50,000",0,0,0,0,0,0,0,1
485230,HALP!,Fun Bits,Fun Bits,82,30,"20,000 .. 50,000",0,0,0,0,0,0,0,1
485640,Genius Greedy Mouse,"Space Fractal, TempleTiger",Space Fractal,86,19,"20,000 .. 50,000",0,0,0,0,0,0,0,1
485640,Genius Greedy Mouse,"Space Fractal, TempleTiger",Space Fractal,86,19,"20,000 .. 50,000",0,0,0,0,0,0,0,1
485690,Hope Lake,"Far Mills, Mysterytag",RunServer,373,142,"50,000 .. 100,000",0,0,0,0,799,799,0,0
485690,Hope Lake,"Far Mills, Mysterytag",RunServer,373,142,"50,000 .. 100,000",0,0,0,0,799,799,0,0
486540,Townsmen,HandyGames,HandyGames,165,58,"20,000 .. 50,000",0,0,0,0,0,0,0,1
486540,Townsmen,HandyGames,HandyGames,165,58,"20,000 .. 50,000",0,0,0,0,0,0,0,1
488480,SpaceRoads,Wurd Industries,Wurd Industries,10,8,"20,000 .. 50,000",0,0,0,0,299,299,0,0
488480,SpaceRoads,Wurd Industries,Wurd Industries,10,8,"20,000 .. 50,000",0,0,0,0,299,299,0,0
489220,Unforgiving Trials: The Darkest Crusade,Amaterasu Software,Amaterasu Software,422,232,"20,000 .. 50,000",0,0,0,0,99,99,0,1
489220,Unforgiving Trials: The Darkest Crusade,Amaterasu Software,Amaterasu Software,422,232,"20,000 .. 50,000",0,0,0,0,99,99,0,1
489580,AWA,OMNIDREAM CREATIONS,OMNIDREAM CREATIONS,86,24,"20,000 .. 50,000",0,0,0,0,299,299,0,0
489580,AWA,OMNIDREAM CREATIONS,OMNIDREAM CREATIONS,86,24,"20,000 .. 50,000",0,0,0,0,299,299,0,0
490230,SWARMRIDERS,Walter Machado,Walter Machado,431,55,"100,000 .. 200,000",0,0,0,0,0,0,0,1
490230,SWARMRIDERS,Walter Machado,Walter Machado,431,55,"100,000 .. 200,000",0,0,0,0,0,0,0,1
490870,Weird Hero,Snail-Ninja Studio,Snail-Ninja Studio,141,65,"20,000 .. 50,000",0,0,0,0,399,399,0,0
490870,Weird Hero,Snail-Ninja Studio,Snail-Ninja Studio,141,65,"20,000 .. 50,000",0,0,0,0,399,399,0,0
490930,Need to Know,Monomyth Games,Monomyth Games,190,96,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
490930,Need to Know,Monomyth Games,Monomyth Games,190,96,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
491330,12 Labours of Hercules V: Kids of Hellas (Platinum Edition),"Jetdogs Studios, Zoom Out Games",Jetdogs Studios,474,44,"20,000 .. 50,000",0,0,0,0,299,299,0,3
491330,12 Labours of Hercules V: Kids of Hellas (Platinum Edition),"Jetdogs Studios, Zoom Out Games",Jetdogs Studios,474,44,"20,000 .. 50,000",0,0,0,0,299,299,0,3
491510,Vanilla Bagel: The Roguelike,Sergey Bobrov,Sergey Bobrov,25,13,"0 .. 20,000",0,0,0,0,1299,1299,0,0
491510,Vanilla Bagel: The Roguelike,Sergey Bobrov,Sergey Bobrov,25,13,"0 .. 20,000",0,0,0,0,1299,1299,0,0
491560,Momonga Pinball Adventures,"Paladin Studios, Seaven Studio",Plug In Digital,29,31,"20,000 .. 50,000",0,0,0,0,599,599,0,0
491560,Momonga Pinball Adventures,"Paladin Studios, Seaven Studio",Plug In Digital,29,31,"20,000 .. 50,000",0,0,0,0,599,599,0,0
491830,Glow,Impetus Games,Impetus Games,23,7,"0 .. 20,000",0,0,0,0,499,499,0,0
491830,Glow,Impetus Games,Impetus Games,23,7,"0 .. 20,000",0,0,0,0,499,499,0,0
495030,VR Battle Grid,Fred Sauer,Fred Sauer,62,7,"20,000 .. 50,000",0,0,0,0,0,0,0,0
495030,VR Battle Grid,Fred Sauer,Fred Sauer,62,7,"20,000 .. 50,000",0,0,0,0,0,0,0,0
496120,LaserCat,Daniel McFarline,Daniel McFarline,88,10,"20,000 .. 50,000",0,0,0,0,99,99,0,0
496120,LaserCat,Daniel McFarline,Daniel McFarline,88,10,"20,000 .. 50,000",0,0,0,0,99,99,0,0
496590,Crystal Cosmos,Sea Beast Productions,,29,10,"20,000 .. 50,000",0,0,0,0,499,499,0,0
496590,Crystal Cosmos,Sea Beast Productions,,29,10,"20,000 .. 50,000",0,0,0,0,499,499,0,0
497360,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",Sierra On-Line,Activision,71,51,"20,000 .. 50,000",0,0,0,0,599,599,0,0
497360,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",Sierra On-Line,Activision,71,51,"20,000 .. 50,000",0,0,0,0,599,599,0,0
497580,Agent Walker: Secret Journey,Brave Giant LTD,Artifex Mundi,176,84,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1
497580,Agent Walker: Secret Journey,Brave Giant LTD,Artifex Mundi,176,84,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1
498470,Switch 'N' Shoot,Matt Glanville,Matt Glanville,144,6,"20,000 .. 50,000",0,0,0,0,399,399,0,0
498470,Switch 'N' Shoot,Matt Glanville,Matt Glanville,144,6,"20,000 .. 50,000",0,0,0,0,399,399,0,0
500320,A Tale of Caos: Overture,ExperaGameStudio,Eli Daddio,45,19,"0 .. 20,000",0,0,0,0,999,999,0,0
500320,A Tale of Caos: Overture,ExperaGameStudio,Eli Daddio,45,19,"0 .. 20,000",0,0,0,0,999,999,0,0
502940,"Calm Down, Stalin",Cartboard Games,Cartboard Games,994,105,"50,000 .. 100,000",0,0,0,0,399,399,0,0
502940,"Calm Down, Stalin",Cartboard Games,Cartboard Games,994,105,"50,000 .. 100,000",0,0,0,0,399,399,0,0
